userid,version,sum_gamerounds,retention_1,retention_7
144287,gate_30,141,True,True
144288,gate_30,37,True,True
144289,gate_30,112,False,False
144290,gate_30,15,False,False
144291,gate_30,20,False,False
144292,gate_30,8,False,False
144293,gate_30,129,False,False
144294,gate_30,89,False,False
144295,gate_30,20,False,False
144296,gate_30,165,True,True
144297,gate_30,50,True,True
144298,gate_30,15,False,False
144299,gate_30,6,False,False
144300,gate_30,37,True,False
144301,gate_30,325,False,False
144302,gate_30,132,True,False
144303,gate_30,15,True,False
144304,gate_30,116,True,False
144305,gate_30,72,True,False
144306,gate_30,69,True,False
144307,gate_30,8,True,False
144308,gate_30,110,False,False
144309,gate_30,39,False,False
144310,gate_30,29,False,False
144311,gate_30,5,False,False
144312,gate_30,12,False,False
144313,gate_30,10,True,True
144314,gate_30,54,False,False
144315,gate_30,0,False,False
144316,gate_30,29,True,True
144317,gate_30,85,True,True
144318,gate_30,51,True,False
144319,gate_30,13,True,True
144320,gate_30,4,False,False
144321,gate_30,57,False,False
144322,gate_30,62,False,False
144323,gate_30,35,False,False
144324,gate_30,148,True,False
144325,gate_30,62,False,False
144326,gate_30,105,False,False
144327,gate_30,28,True,True
144328,gate_30,65,True,False
144329,gate_30,50,True,True
144330,gate_30,37,True,True
144331,gate_30,70,False,False
144332,gate_30,6,True,False
144333,gate_30,12,True,False
144334,gate_30,105,False,False
144335,gate_30,67,False,False
144336,gate_30,10,True,False
144337,gate_30,134,True,True
144338,gate_30,4,False,False
144339,gate_30,6,False,False
144340,gate_30,5,True,False
144341,gate_30,45,True,False
144342,gate_30,150,False,False
144343,gate_30,41,False,False
144344,gate_30,56,True,False
144345,gate_30,2,True,False
144346,gate_30,34,True,False
144347,gate_30,43,False,False
144348,gate_30,112,True,True
144349,gate_30,12,False,False
144350,gate_30,47,False,False
144351,gate_30,90,True,True
144352,gate_30,10,True,False
144353,gate_30,85,False,False
144354,gate_30,48,True,True
144355,gate_30,51,True,False
144356,gate_30,48,False,False
144357,gate_30,147,True,True
144358,gate_30,86,False,False
144359,gate_30,89,True,True
144360,gate_30,1,False,False
144361,gate_30,0,False,False
144362,gate_30,73,False,False
144363,gate_30,121,False,False
144364,gate_30,8,False,False
144365,gate_30,43,False,False
144366,gate_30,55,True,True
144367,gate_30,56,True,True
144368,gate_30,36,True,True
144369,gate_30,6,False,False
144370,gate_30,6,True,True
144371,gate_30,14,False,False
144372,gate_30,75,True,False
144373,gate_30,133,False,False
144374,gate_30,53,True,True
144375,gate_30,279,False,False
144376,gate_30,38,True,False
144377,gate_30,10,True,False
144378,gate_30,40,True,True
144379,gate_30,111,True,True
144380,gate_30,23,False,False
144381,gate_30,65,False,False
144382,gate_30,0,False,False
144383,gate_30,200,True,False
144384,gate_30,38,True,True
144385,gate_30,77,False,False
144386,gate_30,34,True,True
144387,gate_30,157,True,False
144388,gate_30,46,False,False
144389,gate_30,36,True,True
144390,gate_30,31,True,False
144391,gate_30,42,False,False
144392,gate_30,43,False,False
144393,gate_30,10,True,True
144394,gate_30,17,False,False
144395,gate_30,15,False,False
144396,gate_30,8,False,False
144397,gate_30,11,False,False
144398,gate_30,21,False,False
144399,gate_30,44,True,False
144400,gate_30,66,False,False
144401,gate_30,52,True,True
144402,gate_30,24,True,False
144403,gate_30,37,False,False
144404,gate_30,1,False,False
144405,gate_30,67,False,False
144406,gate_30,78,True,False
144407,gate_30,10,True,True
144408,gate_30,76,True,False
144409,gate_30,1,False,False
144410,gate_30,8,False,False
144411,gate_30,2,False,False
144412,gate_30,34,False,False
144413,gate_30,24,True,True
144414,gate_30,214,False,False
144415,gate_30,82,False,False
144416,gate_30,137,True,False
144417,gate_30,135,False,False
144418,gate_30,53,True,False
144419,gate_30,42,True,True
144420,gate_30,41,False,False
144421,gate_30,4,True,False
144422,gate_30,32,True,True
144423,gate_30,40,True,False
144424,gate_30,41,False,False
144425,gate_30,98,False,False
144426,gate_30,12,True,False
144427,gate_30,26,False,False
144428,gate_30,54,True,False
144429,gate_30,48,True,False
144430,gate_30,5,False,False
144431,gate_30,117,True,False
144432,gate_30,25,False,False
144433,gate_30,75,True,True
144434,gate_30,24,True,False
144435,gate_30,58,False,False
144436,gate_30,66,False,False
144437,gate_30,5,True,True
144438,gate_30,2,True,False
144439,gate_30,14,True,True
144440,gate_30,16,False,False
144441,gate_30,98,False,False
144442,gate_30,113,False,False
144443,gate_30,171,True,False
144444,gate_30,20,False,False
144445,gate_30,28,False,False
144446,gate_30,43,True,True
144447,gate_30,111,False,False
144448,gate_30,10,False,False
144449,gate_30,73,False,False
144450,gate_30,123,True,False
144451,gate_30,10,True,True
144452,gate_30,15,True,True
144453,gate_30,59,True,False
144454,gate_30,3,False,False
144455,gate_30,57,True,False
144456,gate_30,3,False,False
144457,gate_30,33,False,False
144458,gate_30,204,False,False
144459,gate_30,111,True,True
144460,gate_30,24,False,False
144461,gate_30,85,False,False
144462,gate_30,158,False,False
144463,gate_30,17,False,False
144464,gate_30,56,True,True
144465,gate_30,25,False,False
144466,gate_30,38,False,False
144467,gate_30,16,False,False
144468,gate_30,45,True,True
144469,gate_30,38,False,False
144470,gate_30,48,True,True
144471,gate_30,135,False,False
144472,gate_30,22,True,True
144473,gate_30,6,False,False
144474,gate_30,34,True,False
144475,gate_30,25,False,False
144476,gate_30,5,True,False
144477,gate_30,105,False,False
144478,gate_30,145,False,False
144479,gate_30,9,True,False
144480,gate_30,12,True,True
144481,gate_30,53,True,False
144482,gate_30,116,False,False
144483,gate_30,128,True,True
144484,gate_30,28,True,True
144485,gate_30,24,True,False
144486,gate_30,22,True,False
144487,gate_30,21,True,False
144488,gate_30,22,False,False
144489,gate_30,10,True,True
144490,gate_30,74,False,False
144491,gate_30,79,False,False
144492,gate_30,201,True,True
144493,gate_30,1,False,False
144494,gate_30,57,False,False
144495,gate_30,17,False,False
144496,gate_30,29,False,False
144497,gate_30,84,True,True
144498,gate_30,16,False,False
144499,gate_30,37,True,False
144500,gate_30,215,True,False
144501,gate_30,39,True,True
144502,gate_30,63,False,False
144503,gate_30,59,True,True
144504,gate_30,66,True,False
144505,gate_30,3,True,False
144506,gate_30,6,False,False
144507,gate_30,17,False,False
144508,gate_30,30,False,False
144509,gate_30,19,False,False
144510,gate_30,26,False,False
144511,gate_30,158,True,False
144512,gate_30,29,False,False
144513,gate_30,12,False,False
144514,gate_30,29,False,False
144515,gate_30,62,True,False
144516,gate_30,0,False,False
144517,gate_30,1,True,False
144518,gate_30,36,False,False
144519,gate_30,55,False,False
144520,gate_30,149,True,False
144521,gate_30,157,False,False
144522,gate_30,54,True,True
144523,gate_30,2,False,False
144524,gate_30,28,True,True
144525,gate_30,176,False,False
144526,gate_30,62,False,False
144527,gate_30,74,False,False
144528,gate_30,32,False,False
144529,gate_30,16,True,False
144530,gate_30,29,True,True
144531,gate_30,155,False,False
144532,gate_30,12,False,False
144533,gate_30,18,True,True
144534,gate_30,0,False,False
144535,gate_30,63,False,False
144536,gate_30,31,True,False
144537,gate_30,20,True,False
144538,gate_30,21,True,True
144539,gate_30,1,True,True
144540,gate_30,61,False,False
144541,gate_30,57,False,False
144542,gate_30,11,True,True
144543,gate_30,11,False,False
144544,gate_30,189,False,False
144545,gate_30,77,True,True
144546,gate_30,103,False,False
144547,gate_30,370,False,False
144548,gate_30,71,False,False
144549,gate_30,208,False,False
144550,gate_30,33,False,False
144551,gate_30,7,True,True
144552,gate_30,59,False,False
144553,gate_30,62,True,True
144554,gate_30,50,False,False
144555,gate_30,28,True,True
144556,gate_30,13,True,False
144557,gate_30,36,False,False
144558,gate_30,36,True,True
144559,gate_30,13,False,False
144560,gate_30,15,False,False
144561,gate_30,74,True,True
144562,gate_30,25,False,False
144563,gate_30,6,False,False
144564,gate_30,59,False,False
144565,gate_30,6,False,False
144566,gate_30,71,True,False
144567,gate_30,96,True,False
144568,gate_30,177,True,True
144569,gate_30,8,False,False
144570,gate_30,12,True,True
144571,gate_30,9,False,False
144572,gate_30,131,False,False
144573,gate_30,2,False,False
144574,gate_30,63,False,False
144575,gate_30,81,True,True
144576,gate_30,98,True,False
144577,gate_30,51,False,False
144578,gate_30,21,False,False
144579,gate_30,33,True,False
144580,gate_30,60,True,False
144581,gate_30,17,True,False
144582,gate_30,7,False,False
144583,gate_30,1,True,False
144584,gate_30,94,False,False
144585,gate_30,7,False,False
144586,gate_30,72,False,False
144587,gate_30,4,False,False
144588,gate_30,38,False,False
144589,gate_30,25,False,False
144590,gate_30,37,True,True
144591,gate_30,33,False,False
144592,gate_30,26,True,False
144593,gate_30,70,False,False
144594,gate_30,2,True,False
144595,gate_30,78,False,False
144596,gate_30,41,True,False
144597,gate_30,17,True,False
144598,gate_30,30,True,False
144599,gate_30,65,False,False
144600,gate_30,66,False,False
144601,gate_30,5,True,False
144602,gate_30,125,True,True
144603,gate_30,89,True,True
144604,gate_30,60,True,False
144605,gate_30,7,True,True
144606,gate_30,4,False,False
144607,gate_30,22,False,False
144608,gate_30,120,False,False
144609,gate_30,71,True,False
144610,gate_30,5,True,True
144611,gate_30,11,True,False
144612,gate_30,6,False,False
144613,gate_30,16,False,False
144614,gate_30,9,False,False
144615,gate_30,40,True,True
144616,gate_30,75,True,False
144617,gate_30,32,False,False
144618,gate_30,62,True,True
144619,gate_30,16,True,True
144620,gate_30,82,False,False
144621,gate_30,15,True,True
144622,gate_30,13,False,False
144623,gate_30,30,False,False
144624,gate_30,5,True,True
144625,gate_30,83,True,False
144626,gate_30,85,True,True
144627,gate_30,26,True,False
144628,gate_30,40,True,True
144629,gate_30,11,False,False
144630,gate_30,243,False,False
144631,gate_30,33,False,False
144632,gate_30,13,True,False
144633,gate_30,32,False,False
144634,gate_30,21,True,False
144635,gate_30,6,True,False
144636,gate_30,93,False,False
144637,gate_30,200,False,False
144638,gate_30,30,True,False
144639,gate_30,30,False,False
144640,gate_30,146,False,False
144641,gate_30,70,True,True
144642,gate_30,47,True,True
144643,gate_30,11,False,False
144644,gate_30,108,False,False
144645,gate_30,54,True,True
144646,gate_30,47,False,False
144647,gate_30,1,False,False
144648,gate_30,4,False,False
144649,gate_30,14,False,False
144650,gate_30,28,False,False
144651,gate_30,37,False,False
144652,gate_30,59,False,False
144653,gate_30,66,True,True
144654,gate_30,20,False,False
144655,gate_30,16,False,False
144656,gate_30,83,True,False
144657,gate_30,9,False,False
144658,gate_30,12,False,False
144659,gate_30,14,False,False
144660,gate_30,59,True,False
144661,gate_30,31,True,False
144662,gate_30,56,True,False
144663,gate_30,145,False,False
144664,gate_30,16,False,False
144665,gate_30,5,True,False
144666,gate_30,92,False,False
144667,gate_30,21,False,False
144668,gate_30,168,False,False
144669,gate_30,39,False,False
144670,gate_30,27,True,False
144671,gate_30,12,False,False
144672,gate_30,16,False,False
144673,gate_30,8,True,True
144674,gate_30,23,False,False
144675,gate_30,72,True,True
144676,gate_30,131,True,False
144677,gate_30,1,False,False
144678,gate_30,14,True,False
144679,gate_30,114,False,False
144680,gate_30,31,False,False
144681,gate_30,20,False,False
144682,gate_30,21,False,False
144683,gate_30,15,False,False
144684,gate_30,262,False,False
144685,gate_30,17,False,False
144686,gate_30,96,True,False
144687,gate_30,17,False,False
144688,gate_30,3,False,False
144689,gate_30,0,True,False
144690,gate_30,156,False,False
144691,gate_30,60,False,False
144692,gate_30,44,False,False
144693,gate_30,46,False,False
144694,gate_30,38,False,False
144695,gate_30,21,False,False
144696,gate_30,27,False,False
144697,gate_30,0,True,False
144698,gate_30,59,False,False
144699,gate_40,75,False,False
144700,gate_40,36,False,False
144701,gate_40,57,False,False
144702,gate_40,15,False,False
144703,gate_40,99,True,True
144704,gate_40,121,True,False
144705,gate_40,93,True,True
144706,gate_40,108,True,False
144707,gate_40,58,False,False
144708,gate_40,45,True,True
144709,gate_40,96,False,False
144710,gate_40,26,True,False
144711,gate_40,62,False,False
144712,gate_40,57,False,False
144713,gate_40,174,True,False
144714,gate_40,26,True,False
144715,gate_40,27,False,False
144716,gate_40,10,False,False
144717,gate_40,1,False,False
144718,gate_40,28,True,False
144719,gate_40,7,False,False
144720,gate_40,83,False,False
144721,gate_40,19,True,False
144722,gate_40,280,False,False
144723,gate_40,14,False,False
144724,gate_40,3,False,False
144725,gate_40,27,True,False
144726,gate_40,99,False,False
144727,gate_40,7,False,False
144728,gate_40,68,False,False
144729,gate_40,17,True,True
144730,gate_40,38,True,True
144731,gate_40,21,False,False
144732,gate_40,34,True,False
144733,gate_40,47,False,False
144734,gate_40,55,True,True
144735,gate_40,242,False,False
144736,gate_40,18,False,False
144737,gate_40,76,False,False
144738,gate_40,17,False,False
144739,gate_40,18,False,False
144740,gate_40,29,False,False
144741,gate_40,58,False,False
144742,gate_40,45,True,False
144743,gate_40,20,True,True
144744,gate_40,30,False,False
144745,gate_40,2,True,False
144746,gate_40,33,False,False
144747,gate_40,86,True,True
144748,gate_40,16,False,False
144749,gate_40,18,True,True
144750,gate_40,20,False,False
144751,gate_40,32,False,False
144752,gate_40,16,False,False
144753,gate_40,6,False,False
144754,gate_40,57,False,False
144755,gate_40,9,False,False
144756,gate_40,8,True,False
144757,gate_40,47,True,False
144758,gate_40,3,False,False
144759,gate_40,40,False,False
144760,gate_40,24,True,True
144761,gate_40,192,False,False
144762,gate_40,47,False,False
144763,gate_40,144,True,False
144764,gate_40,37,True,True
144765,gate_40,4,False,False
144766,gate_40,63,True,False
144767,gate_40,22,True,False
144768,gate_40,91,True,False
144769,gate_40,62,True,False
144770,gate_40,48,False,False
144771,gate_40,19,True,False
